,facility_code,step,slot_expanded
11767,907711,step2,0.0
11768,907711,step3,0.0
11769,905913,step1,0.0
11770,905913,step2,0.0
11771,905913,step3,0.0
11772,884732,step1,0.0
11773,884732,step2,0.0
11774,884732,step3,0.0
11775,883383,step1,0.0
11776,883383,step2,0.0
11777,883383,step3,0.0
11778,890097,step1,0.0
11779,890097,step2,0.0
11780,890097,step3,0.0
11781,901169,step1,0.0
11782,901169,step2,0.0
11783,901169,step3,0.0
11784,899701,step1,0.0
11785,899701,step2,0.0
11786,899701,step3,0.0
11787,918176,step1,0.0
11788,918176,step2,0.0
11789,918176,step3,0.0
11790,896677,step1,0.0
11791,896677,step2,0.0
11792,896677,step3,0.0
11793,883951,step1,0.0
11794,883951,step2,0.0
11795,883951,step3,0.0
11796,895041,step1,0.0
11797,895041,step2,0.0
11798,895041,step3,0.0
11799,902812,step1,0.0
11800,902812,step2,0.0
11801,902812,step3,0.0
11802,904211,step1,0.0
11803,904211,step2,0.0
11804,904211,step3,0.0
11805,898968,step1,0.0
11806,898968,step2,0.0
11807,898968,step3,0.0
11808,884095,step1,0.0
11809,884095,step2,0.0
11810,884095,step3,0.0
11811,912714,step1,0.0
11812,912714,step2,0.0
11813,912714,step3,0.0
11814,900252,step1,0.0
11815,900252,step2,0.0
11816,900252,step3,0.0
11817,885716,step1,0.0
11818,885716,step2,0.0
11819,885716,step3,0.0
11820,886743,step1,0.0
11821,886743,step2,0.0
11822,886743,step3,0.0
11823,916940,step1,0.0
11824,916940,step2,0.0
11825,916940,step3,0.0
11826,912968,step1,0.0
11827,912968,step2,0.0
11828,912968,step3,0.0
11829,892429,step1,0.0
11830,892429,step2,0.0
11831,892429,step3,0.0
11832,889324,step1,0.0
11833,889324,step2,0.0
11834,889324,step3,0.0
11835,913982,step1,0.0
11836,913982,step2,0.0
11837,913982,step3,0.0
11838,920488,step1,0.0
11839,920488,step2,0.0
11840,920488,step3,0.0
11841,901699,step1,0.0
11842,901699,step2,0.0
11843,901699,step3,0.0
11844,902345,step1,0.0
11845,902345,step2,0.0
11846,902345,step3,0.0
11847,894464,step1,0.0
11848,894464,step2,0.0
11849,894464,step3,0.0
11850,904201,step1,0.0
11851,904201,step2,0.0
11852,904201,step3,0.0
11853,887746,step1,0.0
11854,887746,step2,0.0
11855,887746,step3,0.0
11856,915633,step1,0.0
11857,915633,step2,0.0
11858,915633,step3,0.0
11859,913882,step1,0.0
11860,913882,step2,0.0
11861,913882,step3,0.0
11862,904298,step1,0.0
11863,904298,step2,0.0
11864,904298,step3,0.0
11865,904077,step1,0.0
11866,904077,step2,0.0
11867,904077,step3,0.0
11868,919795,step1,0.0
11869,919795,step2,0.0
11870,919795,step3,0.0
11871,892648,step1,0.0
11872,892648,step2,0.0
11873,892648,step3,0.0
11874,899229,step1,0.0
11875,899229,step2,0.0
11876,899229,step3,0.0
11877,920498,step1,0.0
11878,920498,step2,0.0
11879,920498,step3,0.0
11880,892336,step1,0.0
11881,892336,step2,0.0
11882,892336,step3,0.0
11883,893582,step1,0.0
11884,893582,step2,0.0
11885,893582,step3,0.0
11886,894352,step1,0.0
11887,894352,step2,0.0
11888,894352,step3,0.0
11889,234238,step1,-0.0
11890,234238,step2,0.0
11891,234238,step3,0.0
11892,720363,step1,0.0
11893,720363,step2,0.0
11894,720363,step3,0.0
11895,593803,step1,-0.0
11896,593803,step2,0.0
11897,593803,step3,0.0
11898,819527,step1,-0.0
11899,819527,step2,0.0
11900,819527,step3,0.0
11901,569517,step1,-0.0
11902,569517,step2,0.0
11903,569517,step3,0.0
11904,763413,step1,-0.0
11905,763413,step2,0.0
11906,763413,step3,0.0
11907,828738,step1,-0.0
11908,828738,step2,0.0
11909,828738,step3,0.0
11910,292829,step1,0.0
11911,292829,step2,0.0
11912,292829,step3,0.0
11913,845087,step1,-0.0
11914,845087,step2,0.0
11915,845087,step3,0.0
11916,598566,step1,0.0
11917,598566,step2,0.0
11918,598566,step3,0.0
11919,882628,step1,-0.0
11920,882628,step2,0.0
11921,882628,step3,0.0
11922,794163,step1,-0.0
11923,794163,step2,0.0
11924,794163,step3,0.0
11925,429445,step1,0.0
11926,429445,step2,0.0
11927,429445,step3,0.0
11928,144713,step1,0.0
11929,144713,step2,0.0
11930,144713,step3,-0.0
11931,703009,step1,0.0
11932,703009,step2,0.0
11933,703009,step3,0.0
11934,808586,step1,0.0
11935,808586,step2,0.0
11936,808586,step3,0.0
11937,394110,step1,-0.0
11938,394110,step2,0.0
11939,394110,step3,0.0
11940,741975,step1,-0.0
11941,741975,step2,0.0
11942,741975,step3,0.0
11943,698006,step1,0.0
11944,698006,step2,0.0
11945,698006,step3,0.0
11946,400777,step1,-0.0
11947,400777,step2,0.0
11948,400777,step3,0.0
11949,268281,step1,0.0
11950,268281,step2,0.0
11951,268281,step3,0.0
11952,783152,step1,-0.0
11953,783152,step2,0.0
11954,783152,step3,0.0
11955,806827,step1,0.0
11956,806827,step2,0.0
11957,806827,step3,0.0
11958,698763,step1,-0.0
11959,698763,step2,0.0
11960,698763,step3,0.0
11961,776665,step1,-0.0
11962,776665,step2,0.0
11963,776665,step3,0.0
11964,604871,step1,0.0
11965,604871,step2,0.0
11966,604871,step3,0.0
11967,847276,step1,0.0
11968,847276,step2,0.0
11969,847276,step3,0.0
11970,817350,step1,0.0
11971,817350,step2,0.0
11972,817350,step3,0.0
11973,758825,step1,0.0
11974,758825,step2,0.0
11975,758825,step3,0.0
11976,299973,step1,-0.0
11977,299973,step2,0.0
11978,299973,step3,0.0
11979,821704,step1,-0.0
11980,821704,step2,0.0
11981,821704,step3,0.0
11982,585528,step1,0.0
11983,585528,step2,0.0
11984,585528,step3,0.0
11985,660252,step1,-0.0
11986,660252,step2,0.0
11987,660252,step3,0.0
11988,686503,step1,-0.0
11989,686503,step2,0.0
11990,686503,step3,0.0
11991,624524,step1,-0.0
11992,624524,step2,0.0
11993,624524,step3,0.0
11994,820866,step1,-0.0
11995,820866,step2,0.0
11996,820866,step3,0.0
11997,801177,step1,-0.0
11998,801177,step2,0.0
11999,801177,step3,0.0
12000,403207,step1,0.0
12001,403207,step2,0.0
12002,403207,step3,0.0
12003,798411,step1,-0.0
12004,798411,step2,0.0
12005,798411,step3,0.0
12006,792192,step1,-0.0
12007,792192,step2,0.0
12008,792192,step3,0.0
12009,527599,step1,-0.0
12010,527599,step2,0.0
12011,527599,step3,0.0
12012,604082,step1,-0.0
12013,604082,step2,0.0
12014,604082,step3,0.0
12015,746837,step1,0.0
12016,746837,step2,0.0
12017,746837,step3,0.0
12018,533092,step1,-0.0
12019,533092,step2,0.0
12020,533092,step3,0.0
12021,297391,step1,-0.0
12022,297391,step2,0.0
12023,297391,step3,0.0
12024,207169,step1,-0.0
12025,207169,step2,0.0
12026,207169,step3,0.0
12027,257379,step1,-0.0
12028,257379,step2,0.0
12029,257379,step3,0.0
12030,709780,step1,0.0
12031,709780,step2,0.0
12032,709780,step3,0.0
12033,696228,step1,-0.0
12034,696228,step2,0.0
12035,696228,step3,0.0
12036,401446,step1,-0.0
12037,401446,step2,0.0
12038,401446,step3,0.0
12039,505765,step1,-0.0
12040,505765,step2,0.0
12041,505765,step3,0.0
12042,821954,step1,0.0
12043,821954,step2,0.0
12044,821954,step3,0.0
12045,834562,step1,-0.0
12046,834562,step2,0.0
12047,834562,step3,0.0
12048,372189,step1,0.0
12049,372189,step2,0.0
12050,372189,step3,0.0
12051,882845,step1,-0.0
12052,882845,step2,0.0
12053,882845,step3,0.0
12054,777134,step1,-0.0
12055,777134,step2,0.0
12056,777134,step3,0.0
12057,308988,step1,0.0
12058,308988,step2,0.0
12059,308988,step3,0.0
12060,201136,step1,-0.0
12061,201136,step2,0.0
12062,201136,step3,0.0
12063,569308,step1,0.0
12064,569308,step2,0.0
12065,569308,step3,0.0
12066,848649,step1,-0.0
12067,848649,step2,0.0
12068,848649,step3,0.0
12069,875703,step1,-0.0
12070,875703,step2,0.0
12071,875703,step3,0.0
12072,385602,step1,-0.0
12073,385602,step2,0.0
12074,385602,step3,0.0
12075,464202,step1,-0.0
12076,464202,step2,0.0
12077,464202,step3,0.0
12078,598571,step1,-0.0
12079,598571,step2,0.0
12080,598571,step3,0.0
12081,726271,step1,-0.0
12082,726271,step2,0.0
12083,726271,step3,0.0
12084,294571,step1,-0.0
12085,294571,step2,0.0
12086,294571,step3,0.0
12087,377839,step1,-0.0
12088,377839,step2,0.0
12089,377839,step3,0.0
12090,897852,step1,-0.0
12091,897852,step2,0.0
12092,897852,step3,0.0
12093,905907,step1,0.0
12094,905907,step2,0.0
12095,905907,step3,0.0
12096,906900,step1,-0.0
12097,906900,step2,0.0
12098,906900,step3,0.0
12099,886659,step1,-0.0
12100,886659,step2,0.0
12101,886659,step3,0.0
12102,896192,step1,-0.0
12103,896192,step2,0.0
12104,896192,step3,0.0
12105,893635,step1,-0.0
12106,893635,step2,0.0
12107,893635,step3,0.0
12108,905180,step1,-0.0
12109,905180,step2,0.0
12110,905180,step3,0.0
12111,910846,step1,0.0
12112,910846,step2,0.0
12113,910846,step3,0.0
12114,890505,step1,-0.0
12115,890505,step2,0.0
12116,890505,step3,0.0
12117,906353,step1,-0.0
12118,906353,step2,0.0
12119,906353,step3,0.0
12120,897461,step1,-0.0
12121,897461,step2,0.0
12122,897461,step3,0.0
12123,886956,step1,0.0
12124,886956,step2,0.0
12125,886956,step3,0.0
12126,920569,step1,-0.0
12127,920569,step2,0.0
12128,920569,step3,0.0
12129,891235,step1,0.0
12130,891235,step2,0.0
12131,891235,step3,0.0
12132,911744,step1,-0.0
12133,911744,step2,0.0
12134,911744,step3,0.0
12135,897463,step1,-0.0
12136,897463,step2,0.0
12137,897463,step3,0.0
12138,911692,step1,-0.0
12139,911692,step2,0.0
12140,911692,step3,0.0
12141,886559,step1,-0.0
12142,886559,step2,0.0
12143,886559,step3,0.0
12144,913334,step1,-0.0
12145,913334,step2,0.0
12146,913334,step3,0.0
12147,883210,step1,-0.0
12148,883210,step2,0.0
12149,883210,step3,0.0
12150,890094,step1,-0.0
12151,890094,step2,0.0
12152,890094,step3,0.0
12153,915680,step1,-0.0
12154,915680,step2,0.0
12155,915680,step3,0.0
12156,884978,step1,-0.0
12157,884978,step2,0.0
12158,884978,step3,0.0
12159,912008,step1,-0.0
12160,912008,step2,0.0
12161,912008,step3,0.0
12162,909020,step1,-0.0
12163,909020,step2,0.0
12164,909020,step3,0.0
12165,906525,step1,-0.0
12166,906525,step2,0.0
12167,906525,step3,0.0
12168,900716,step1,0.0
12169,900716,step2,0.0
12170,900716,step3,0.0
12171,368551,step1,-0.0
12172,368551,step2,0.0
12173,368551,step3,0.0
12174,866983,step1,-0.0
12175,866983,step2,0.0
12176,866983,step3,0.0
12177,709792,step1,28.0
12178,709792,step2,14.0
12179,709792,step3,14.0
12180,277736,step1,0.0
12181,277736,step2,0.0
12182,277736,step3,0.0
12183,301735,step1,-0.0
12184,301735,step2,0.0
12185,301735,step3,0.0
12186,761380,step1,1.0
12187,761380,step2,0.0
12188,761380,step3,0.0
12189,491652,step1,0.0
12190,491652,step2,0.0
12191,491652,step3,0.0
12192,746953,step1,9.0
12193,746953,step2,4.0
12194,746953,step3,4.0
12195,877192,step1,-0.0
12196,877192,step2,0.0
12197,877192,step3,0.0
12198,754955,step1,0.0
12199,754955,step2,0.0
12200,754955,step3,0.0
12201,878213,step1,-0.0
12202,878213,step2,0.0
12203,878213,step3,0.0
12204,660943,step1,-0.0
12205,660943,step2,0.0
12206,660943,step3,0.0
12207,460899,step1,-0.0
12208,460899,step2,0.0
12209,460899,step3,0.0
12210,883081,step1,-0.0
12211,883081,step2,0.0
12212,883081,step3,0.0
12213,887454,step1,-0.0
12214,887454,step2,0.0
12215,887454,step3,0.0
12216,892507,step1,-0.0
12217,892507,step2,0.0
12218,892507,step3,0.0
12219,892704,step1,-0.0
12220,892704,step2,0.0
12221,892704,step3,0.0
12222,886070,step1,0.0
12223,886070,step2,0.0
12224,886070,step3,0.0
12225,902343,step1,-0.0
12226,902343,step2,0.0
12227,902343,step3,0.0
12228,877736,step1,0.0
12229,877736,step2,0.0
12230,877736,step3,0.0
12231,813862,step1,-0.0
12232,813862,step2,0.0
12233,813862,step3,0.0
12234,740727,step1,-0.0
12235,740727,step2,0.0
12236,740727,step3,0.0
12237,876335,step1,-0.0
12238,876335,step2,0.0
12239,876335,step3,0.0
12240,388354,step1,-0.0
12241,388354,step2,0.0
12242,388354,step3,0.0
12243,72887,step1,14.0
12244,72887,step2,7.0
12245,72887,step3,6.0
12246,882928,step1,-0.0
12247,882928,step2,0.0
12248,882928,step3,0.0
12249,921479,step1,-0.0
12250,921479,step2,0.0
12251,921479,step3,0.0
12252,892656,step1,-0.0
12253,892656,step2,0.0
12254,892656,step3,0.0
12255,915372,step1,-0.0
12256,915372,step2,0.0
12257,915372,step3,0.0
12258,675147,step1,-0.0
12259,675147,step2,0.0
12260,675147,step3,0.0
12261,795781,step1,-0.0
12262,795781,step2,0.0
12263,795781,step3,0.0
12264,459691,step1,-0.0
12265,459691,step2,0.0
12266,459691,step3,0.0
12267,819459,step1,0.0
12268,819459,step2,0.0
12269,819459,step3,0.0
12270,605901,step1,-0.0
12271,605901,step2,0.0
12272,605901,step3,0.0
12273,263816,step1,-0.0
12274,263816,step2,0.0
12275,263816,step3,0.0
12276,711363,step1,-0.0
12277,711363,step2,0.0
12278,711363,step3,0.0
12279,822583,step1,-0.0
12280,822583,step2,0.0
12281,822583,step3,0.0
12282,879060,step1,-0.0
12283,879060,step2,0.0
12284,879060,step3,0.0
12285,821443,step1,-0.0
12286,821443,step2,0.0
12287,821443,step3,0.0
12288,852155,step1,-0.0
12289,852155,step2,0.0
12290,852155,step3,0.0
12291,776348,step1,-0.0
12292,776348,step2,0.0
12293,776348,step3,0.0
12294,785436,step1,0.0
12295,785436,step2,0.0
12296,785436,step3,0.0
12297,461692,step1,-0.0
12298,461692,step2,0.0
12299,461692,step3,0.0
12300,533166,step1,0.0
12301,533166,step2,0.0
12302,533166,step3,0.0
12303,445486,step1,0.0
12304,445486,step2,0.0
12305,445486,step3,0.0
12306,854348,step1,16.0
12307,854348,step2,0.0
12308,854348,step3,0.0
12309,262522,step1,-0.0
12310,262522,step2,0.0
12311,262522,step3,0.0
12312,795783,step1,-0.0
12313,795783,step2,0.0
12314,795783,step3,0.0
12315,445342,step1,-0.0
12316,445342,step2,0.0
12317,445342,step3,0.0
12318,722469,step1,-0.0
12319,722469,step2,0.0
12320,722469,step3,0.0
12321,584138,step1,0.0
12322,584138,step2,0.0
12323,584138,step3,0.0
12324,806489,step1,14.0
12325,806489,step2,0.0
12326,806489,step3,0.0
12327,237950,step1,0.0
12328,237950,step2,0.0
12329,237950,step3,0.0
12330,834857,step1,-0.0
12331,834857,step2,0.0
12332,834857,step3,0.0
12333,670739,step1,-0.0
12334,670739,step2,0.0
12335,670739,step3,0.0
12336,667242,step1,-0.0
12337,667242,step2,0.0
12338,667242,step3,0.0
12339,345909,step1,-0.0
12340,345909,step2,0.0
12341,345909,step3,0.0
12342,709680,step1,15.0
12343,709680,step2,0.0
12344,709680,step3,0.0
12345,487209,step1,0.0
12346,487209,step2,0.0
12347,487209,step3,0.0
12348,814565,step1,-0.0
12349,814565,step2,0.0
12350,814565,step3,0.0
12351,838290,step1,-0.0
12352,838290,step2,0.0
12353,838290,step3,0.0
12354,744960,step1,-0.0
12355,744960,step2,0.0
12356,744960,step3,0.0
12357,689591,step1,0.0
12358,689591,step2,0.0
12359,689591,step3,0.0
12360,435523,step1,-0.0
12361,435523,step2,0.0
12362,435523,step3,0.0
12363,727576,step1,0.0
12364,727576,step2,0.0
12365,727576,step3,0.0
12366,703189,step1,-0.0
12367,703189,step2,0.0
12368,703189,step3,0.0
12369,602661,step1,-0.0
12370,602661,step2,0.0
12371,602661,step3,0.0
12372,774302,step1,-0.0
12373,774302,step2,0.0
12374,774302,step3,0.0
12375,813573,step1,-0.0
12376,813573,step2,0.0
12377,813573,step3,0.0
12378,877814,step1,-0.0
12379,877814,step2,0.0
12380,877814,step3,0.0
12381,658467,step1,0.0
12382,658467,step2,0.0
12383,658467,step3,0.0
12384,422711,step1,-0.0
12385,422711,step2,0.0
12386,422711,step3,0.0
12387,810027,step1,0.0
12388,810027,step2,0.0
12389,810027,step3,0.0
12390,878381,step1,0.0
12391,878381,step2,0.0
12392,878381,step3,0.0
12393,827695,step1,-0.0
12394,827695,step2,0.0
12395,827695,step3,0.0
12396,869545,step1,0.0
12397,869545,step2,0.0
12398,869545,step3,0.0
12399,709846,step1,16.0
12400,709846,step2,0.0
12401,709846,step3,0.0
12402,432382,step1,0.0
12403,432382,step2,0.0
12404,432382,step3,0.0
12405,821910,step1,-0.0
12406,821910,step2,0.0
12407,821910,step3,0.0
12408,651995,step1,-0.0
12409,651995,step2,0.0
12410,651995,step3,0.0
12411,665772,step1,0.0
12412,665772,step2,0.0
12413,665772,step3,0.0
12414,807060,step1,13.0
12415,807060,step2,0.0
12416,807060,step3,0.0
12417,703608,step1,-0.0
12418,703608,step2,0.0
12419,703608,step3,0.0
12420,640992,step1,-0.0
12421,640992,step2,0.0
12422,640992,step3,0.0
12423,387066,step1,0.0
12424,387066,step2,0.0
12425,387066,step3,0.0
12426,864856,step1,0.0
12427,864856,step2,0.0
12428,864856,step3,0.0
12429,637832,step1,-0.0
12430,637832,step2,0.0
12431,637832,step3,0.0
12432,263477,step1,-0.0
12433,263477,step2,0.0
12434,263477,step3,0.0
12435,761146,step1,0.0
12436,761146,step2,0.0
12437,761146,step3,0.0
12438,597089,step1,-0.0
12439,597089,step2,0.0
12440,597089,step3,0.0
12441,265333,step1,0.0
12442,265333,step2,0.0
12443,265333,step3,0.0
12444,807469,step1,-0.0
12445,807469,step2,0.0
12446,807469,step3,0.0
12447,382946,step1,0.0
12448,382946,step2,0.0
12449,382946,step3,0.0
12450,588339,step1,-0.0
12451,588339,step2,0.0
12452,588339,step3,0.0
12453,753936,step1,0.0
12454,753936,step2,0.0
12455,753936,step3,0.0
12456,819514,step1,0.0
12457,819514,step2,0.0
12458,819514,step3,0.0
12459,423304,step1,-0.0
12460,423304,step2,0.0
12461,423304,step3,0.0
12462,476938,step1,-0.0
12463,476938,step2,0.0
12464,476938,step3,0.0
12465,361994,step1,-0.0
12466,361994,step2,0.0
12467,361994,step3,0.0
12468,691326,step1,11.0
12469,691326,step2,0.0
12470,691326,step3,0.0
12471,456816,step1,0.0
12472,456816,step2,0.0
12473,456816,step3,0.0
12474,310179,step1,0.0
12475,310179,step2,0.0
12476,310179,step3,0.0
12477,709683,step1,28.0
12478,709683,step2,0.0
12479,709683,step3,0.0
12480,831652,step1,-0.0
12481,831652,step2,0.0
12482,831652,step3,0.0
12483,338018,step1,-0.0
12484,338018,step2,0.0
12485,338018,step3,0.0
12486,698255,step1,-0.0
12487,698255,step2,0.0
12488,698255,step3,0.0
12489,752382,step1,-0.0
12490,752382,step2,0.0
12491,752382,step3,0.0
12492,665773,step1,-0.0
12493,665773,step2,0.0
12494,665773,step3,0.0
12495,877295,step1,-0.0
12496,877295,step2,0.0
12497,877295,step3,0.0
12498,649726,step1,-0.0
12499,649726,step2,0.0
12500,649726,step3,0.0
12501,881987,step1,-0.0
12502,881987,step2,0.0
12503,881987,step3,0.0
12504,878290,step1,-0.0
12505,878290,step2,0.0
12506,878290,step3,0.0
12507,832875,step1,-0.0
12508,832875,step2,0.0
12509,832875,step3,0.0
12510,800752,step1,-0.0
12511,800752,step2,0.0
12512,800752,step3,0.0
12513,775973,step1,-0.0
12514,775973,step2,0.0
12515,775973,step3,0.0
12516,880634,step1,0.0
12517,880634,step2,0.0
12518,880634,step3,0.0
12519,880590,step1,-0.0
12520,880590,step2,0.0
12521,880590,step3,0.0
12522,499485,step1,-0.0
12523,499485,step2,0.0
12524,499485,step3,0.0
12525,655336,step1,0.0
12526,655336,step2,0.0
12527,655336,step3,0.0
12528,723614,step1,-0.0
12529,723614,step2,0.0
12530,723614,step3,0.0
12531,590981,step1,-0.0
12532,590981,step2,0.0
12533,590981,step3,0.0
12534,867330,step1,-0.0
12535,867330,step2,0.0
12536,867330,step3,0.0
12537,893765,step1,-0.0
12538,893765,step2,0.0
12539,893765,step3,0.0
12540,897355,step1,-0.0
12541,897355,step2,0.0
12542,897355,step3,0.0
12543,905089,step1,0.0
12544,905089,step2,0.0
12545,905089,step3,0.0
12546,904533,step1,-0.0
12547,904533,step2,0.0
12548,904533,step3,0.0
12549,917459,step1,0.0
12550,917459,step2,0.0
12551,917459,step3,0.0
12552,885416,step1,-0.0
12553,885416,step2,0.0
12554,885416,step3,0.0
12555,884578,step1,-0.0
12556,884578,step2,0.0
12557,884578,step3,0.0
12558,890779,step1,20.0
12559,890779,step2,0.0
12560,890779,step3,0.0
12561,889794,step1,-0.0
12562,889794,step2,0.0
12563,889794,step3,0.0
12564,896526,step1,15.0
12565,896526,step2,0.0
12566,896526,step3,0.0
12567,891310,step1,-0.0
12568,891310,step2,0.0
12569,891310,step3,0.0
12570,908201,step1,-0.0
12571,908201,step2,0.0
12572,908201,step3,0.0
12573,895932,step1,0.0
12574,895932,step2,0.0
12575,895932,step3,0.0
12576,914873,step1,0.0
12577,914873,step2,0.0
12578,914873,step3,0.0
12579,910855,step1,-0.0
12580,910855,step2,0.0
12581,910855,step3,0.0
12582,887973,step1,-0.0
12583,887973,step2,0.0
12584,887973,step3,0.0
12585,892695,step1,-0.0
12586,892695,step2,0.0
12587,892695,step3,0.0
12588,915742,step1,-0.0
12589,915742,step2,0.0
12590,915742,step3,0.0
12591,893465,step1,-0.0
12592,893465,step2,0.0
12593,893465,step3,0.0
12594,890794,step1,-0.0
12595,890794,step2,0.0
12596,890794,step3,0.0
12597,908655,step1,-0.0
12598,908655,step2,0.0
12599,908655,step3,0.0
12600,891096,step1,0.0
12601,891096,step2,0.0
12602,891096,step3,0.0
12603,908202,step1,-0.0
12604,908202,step2,0.0
12605,908202,step3,0.0
12606,920413,step1,-0.0
12607,920413,step2,0.0
12608,920413,step3,0.0
12609,912673,step1,0.0
12610,912673,step2,0.0
12611,912673,step3,0.0
12612,913025,step1,-0.0
12613,913025,step2,0.0
12614,913025,step3,0.0
12615,903435,step1,0.0
12616,903435,step2,0.0
12617,903435,step3,0.0
12618,884675,step1,0.0
12619,884675,step2,0.0
12620,884675,step3,0.0
12621,887340,step1,-0.0
12622,887340,step2,0.0
12623,887340,step3,0.0
12624,919961,step1,0.0
12625,919961,step2,0.0
12626,919961,step3,0.0
12627,897050,step1,-0.0
12628,897050,step2,0.0
12629,897050,step3,0.0
12630,920472,step1,-0.0
12631,920472,step2,0.0
12632,920472,step3,0.0
12633,911698,step1,0.0
12634,911698,step2,0.0
12635,911698,step3,0.0
12636,886074,step1,-0.0
12637,886074,step2,0.0
12638,886074,step3,0.0
12639,886890,step1,-0.0
12640,886890,step2,0.0
12641,886890,step3,0.0
12642,911893,step1,-0.0
12643,911893,step2,0.0
12644,911893,step3,0.0
12645,917682,step1,-0.0
