,facility_code,category,slot_expanded
7167,450675,over5,0.0
7168,859223,under5,0.0
7169,859223,over5,0.0
7170,763643,under5,0.0
7171,763643,over5,0.0
7172,848986,under5,0.0
7173,848986,over5,0.0
7174,391003,under5,0.0
7175,391003,over5,0.0
7176,879284,under5,0.0
7177,879284,over5,0.0
7178,605703,under5,0.0
7179,605703,over5,0.0
7180,451542,under5,0.0
7181,451542,over5,0.0
7182,792954,under5,0.0
7183,792954,over5,0.0
7184,878679,under5,24.0
7185,878679,over5,0.0
7186,846635,under5,0.0
7187,846635,over5,0.0
7188,842105,under5,0.0
7189,842105,over5,0.0
7190,878747,under5,0.0
7191,878747,over5,0.0
7192,675208,under5,0.0
7193,675208,over5,0.0
7194,662087,under5,0.0
7195,662087,over5,0.0
7196,657920,under5,0.0
7197,657920,over5,0.0
7198,867092,under5,0.0
7199,867092,over5,0.0
7200,73899,under5,56.0
7201,73899,over5,0.0
7202,823023,under5,0.0
7203,823023,over5,0.0
7204,859485,under5,0.0
7205,859485,over5,0.0
7206,847695,under5,0.0
7207,847695,over5,0.0
7208,808609,under5,28.0
7209,808609,over5,0.0
7210,866858,under5,0.0
7211,866858,over5,0.0
7212,842288,under5,0.0
7213,842288,over5,0.0
7214,726539,under5,0.0
7215,726539,over5,0.0
7216,854925,under5,0.0
7217,854925,over5,0.0
7218,507684,under5,0.0
7219,507684,over5,0.0
7220,614853,under5,0.0
7221,614853,over5,0.0
7222,881145,under5,0.0
7223,881145,over5,0.0
7224,819675,under5,0.0
7225,819675,over5,0.0
7226,846272,under5,0.0
7227,846272,over5,0.0
7228,769549,under5,0.0
7229,769549,over5,0.0
7230,831810,under5,0.0
7231,831810,over5,0.0
7232,474345,under5,0.0
7233,474345,over5,0.0
7234,668742,under5,0.0
7235,668742,over5,0.0
7236,183778,under5,70.0
7237,183778,over5,0.0
7238,376147,under5,0.0
7239,376147,over5,0.0
7240,233364,under5,0.0
7241,233364,over5,0.0
7242,709747,under5,48.0
7243,709747,over5,0.0
7244,823472,under5,43.0
7245,823472,over5,0.0
7246,683254,under5,45.0
7247,683254,over5,0.0
7248,354045,under5,48.0
7249,354045,over5,0.0
7250,253850,under5,0.0
7251,253850,over5,0.0
7252,730929,under5,0.0
7253,730929,over5,0.0
7254,847713,under5,0.0
7255,847713,over5,0.0
7256,879799,under5,0.0
7257,879799,over5,0.0
7258,529770,under5,0.0
7259,529770,over5,0.0
7260,654570,under5,0.0
7261,654570,over5,0.0
7262,709928,under5,65.0
7263,709928,over5,0.0
7264,592071,under5,0.0
7265,592071,over5,0.0
7266,74170,under5,27.0
7267,74170,over5,0.0
7268,668998,under5,0.0
7269,668998,over5,0.0
7270,675683,under5,0.0
7271,675683,over5,0.0
7272,842138,under5,0.0
7273,842138,over5,0.0
7274,880678,under5,0.0
7275,880678,over5,0.0
7276,881077,under5,0.0
7277,881077,over5,0.0
7278,559350,under5,0.0
7279,559350,over5,0.0
7280,875822,under5,0.0
7281,875822,over5,0.0
7282,268079,under5,0.0
7283,268079,over5,0.0
7284,213247,under5,0.0
7285,213247,over5,0.0
7286,788606,under5,0.0
7287,788606,over5,0.0
7288,545513,under5,0.0
7289,545513,over5,0.0
7290,725021,under5,0.0
7291,725021,over5,0.0
7292,787388,under5,0.0
7293,787388,over5,0.0
7294,757504,under5,0.0
7295,757504,over5,0.0
7296,904075,under5,0.0
7297,904075,over5,0.0
7298,891984,under5,0.0
7299,891984,over5,0.0
7300,888073,under5,0.0
7301,888073,over5,0.0
7302,905658,under5,0.0
7303,905658,over5,0.0
7304,907295,under5,0.0
7305,907295,over5,0.0
7306,883163,under5,0.0
7307,883163,over5,0.0
7308,887936,under5,0.0
7309,887936,over5,0.0
7310,903536,under5,0.0
7311,903536,over5,0.0
7312,919740,under5,0.0
7313,919740,over5,0.0
7314,920559,under5,0.0
7315,920559,over5,0.0
7316,883309,under5,0.0
7317,883309,over5,0.0
7318,910347,under5,0.0
7319,910347,over5,0.0
7320,909807,under5,0.0
7321,909807,over5,0.0
7322,900029,under5,0.0
7323,900029,over5,0.0
7324,892721,under5,0.0
7325,892721,over5,0.0
7326,919972,under5,0.0
7327,919972,over5,0.0
7328,901396,under5,0.0
7329,901396,over5,0.0
7330,884854,under5,0.0
7331,884854,over5,0.0
7332,893780,under5,0.0
7333,893780,over5,0.0
7334,908049,under5,0.0
7335,908049,over5,0.0
7336,897270,under5,0.0
7337,897270,over5,0.0
7338,892369,under5,0.0
7339,892369,over5,0.0
7340,885114,under5,0.0
7341,885114,over5,0.0
7342,900109,under5,0.0
7343,900109,over5,0.0
7344,889518,under5,0.0
7345,889518,over5,0.0
7346,903260,under5,0.0
7347,903260,over5,0.0
7348,902805,under5,0.0
7349,902805,over5,0.0
7350,891690,under5,0.0
7351,891690,over5,0.0
7352,905646,under5,0.0
7353,905646,over5,0.0
7354,896577,under5,0.0
7355,896577,over5,0.0
7356,909415,under5,0.0
7357,909415,over5,0.0
7358,899361,under5,0.0
7359,899361,over5,0.0
7360,906363,under5,0.0
7361,906363,over5,0.0
7362,902529,under5,0.0
7363,902529,over5,0.0
7364,915696,under5,0.0
7365,915696,over5,0.0
7366,896266,under5,0.0
7367,896266,over5,0.0
7368,894930,under5,0.0
7369,894930,over5,0.0
7370,923560,under5,0.0
7371,923560,over5,0.0
7372,894118,under5,0.0
7373,894118,over5,0.0
7374,903476,under5,0.0
7375,903476,over5,0.0
7376,919422,under5,0.0
7377,919422,over5,0.0
7378,883322,under5,0.0
7379,883322,over5,0.0
7380,905297,under5,0.0
7381,905297,over5,0.0
7382,916981,under5,0.0
7383,916981,over5,0.0
7384,889303,under5,0.0
7385,889303,over5,0.0
7386,911086,under5,0.0
7387,911086,over5,0.0
7388,889421,under5,0.0
7389,889421,over5,0.0
7390,902476,under5,0.0
7391,902476,over5,0.0
7392,890595,under5,0.0
7393,890595,over5,0.0
7394,895570,under5,0.0
7395,895570,over5,0.0
7396,893713,under5,0.0
7397,893713,over5,0.0
7398,908075,under5,0.0
7399,908075,over5,0.0
7400,908519,under5,0.0
7401,908519,over5,0.0
7402,910046,under5,0.0
7403,910046,over5,0.0
7404,889481,under5,44.0
7405,889481,over5,0.0
7406,893281,under5,0.0
7407,893281,over5,0.0
7408,920316,under5,0.0
7409,920316,over5,0.0
7410,915149,under5,0.0
7411,915149,over5,0.0
7412,894793,under5,0.0
7413,894793,over5,0.0
7414,901965,under5,0.0
7415,901965,over5,0.0
7416,884314,under5,0.0
7417,884314,over5,0.0
7418,910949,under5,0.0
7419,910949,over5,0.0
7420,900717,under5,0.0
7421,900717,over5,0.0
7422,906113,under5,0.0
7423,906113,over5,0.0
7424,888162,under5,0.0
7425,888162,over5,0.0
7426,902570,under5,0.0
7427,902570,over5,0.0
7428,904028,under5,0.0
7429,904028,over5,0.0
7430,901166,under5,0.0
7431,901166,over5,0.0
7432,884795,under5,0.0
7433,884795,over5,0.0
7434,888535,under5,0.0
7435,888535,over5,0.0
7436,896272,under5,0.0
7437,896272,over5,0.0
7438,889235,under5,0.0
7439,889235,over5,0.0
7440,920206,under5,0.0
7441,920206,over5,0.0
7442,904170,under5,0.0
7443,904170,over5,0.0
7444,887527,under5,0.0
7445,887527,over5,0.0
7446,573635,under5,0.0
7447,573635,over5,0.0
7448,350876,under5,0.0
7449,350876,over5,0.0
7450,362595,under5,0.0
7451,362595,over5,0.0
7452,470323,under5,0.0
7453,470323,over5,0.0
7454,855554,under5,0.0
7455,855554,over5,0.0
7456,700840,under5,0.0
7457,700840,over5,0.0
7458,798524,under5,0.0
7459,798524,over5,0.0
7460,150059,under5,0.0
7461,150059,over5,0.0
7462,428176,under5,0.0
7463,428176,over5,0.0
7464,687974,under5,0.0
7465,687974,over5,0.0
7466,822221,under5,0.0
7467,822221,over5,0.0
7468,709758,under5,42.0
7469,709758,over5,0.0
7470,780805,under5,0.0
7471,780805,over5,0.0
7472,783176,under5,0.0
7473,783176,over5,0.0
7474,608450,under5,0.0
7475,608450,over5,0.0
7476,327889,under5,0.0
7477,327889,over5,0.0
7478,851065,under5,0.0
7479,851065,over5,0.0
7480,760150,under5,0.0
7481,760150,over5,0.0
7482,480751,under5,0.0
7483,480751,over5,0.0
7484,546658,under5,0.0
7485,546658,over5,0.0
7486,583364,under5,0.0
7487,583364,over5,0.0
7488,782269,under5,0.0
7489,782269,over5,0.0
7490,861831,under5,0.0
7491,861831,over5,0.0
7492,792446,under5,0.0
7493,792446,over5,0.0
7494,858059,under5,0.0
7495,858059,over5,0.0
7496,793914,under5,0.0
7497,793914,over5,0.0
7498,458801,under5,0.0
7499,458801,over5,0.0
7500,662314,under5,0.0
7501,662314,over5,0.0
7502,245780,under5,48.0
7503,245780,over5,0.0
7504,50263,under5,0.0
7505,50263,over5,0.0
7506,638130,under5,0.0
7507,638130,over5,0.0
7508,491962,under5,0.0
7509,491962,over5,0.0
7510,455524,under5,0.0
7511,455524,over5,0.0
7512,880582,under5,0.0
7513,880582,over5,0.0
7514,418190,under5,0.0
7515,418190,over5,0.0
7516,631799,under5,0.0
7517,631799,over5,0.0
7518,642756,under5,0.0
7519,642756,over5,0.0
7520,875997,under5,0.0
7521,875997,over5,0.0
7522,640701,under5,0.0
7523,640701,over5,0.0
7524,756200,under5,0.0
7525,756200,over5,0.0
7526,877188,under5,0.0
7527,877188,over5,0.0
7528,218622,under5,0.0
7529,218622,over5,0.0
7530,698309,under5,0.0
7531,698309,over5,0.0
7532,399447,under5,0.0
7533,399447,over5,0.0
7534,557077,under5,0.0
7535,557077,over5,0.0
7536,674352,under5,4.0
7537,674352,over5,0.0
7538,278060,under5,0.0
7539,278060,over5,0.0
7540,821149,under5,0.0
7541,821149,over5,0.0
7542,869168,under5,0.0
7543,869168,over5,0.0
7544,558715,under5,0.0
7545,558715,over5,0.0
7546,839877,under5,0.0
7547,839877,over5,0.0
7548,810638,under5,0.0
7549,810638,over5,0.0
7550,243830,under5,0.0
7551,243830,over5,0.0
7552,799212,under5,19.0
7553,799212,over5,0.0
7554,616251,under5,31.0
7555,616251,over5,0.0
7556,868198,under5,0.0
7557,868198,over5,0.0
7558,769848,under5,0.0
7559,769848,over5,0.0
7560,811105,under5,0.0
7561,811105,over5,0.0
7562,753942,under5,0.0
7563,753942,over5,0.0
7564,878589,under5,0.0
7565,878589,over5,0.0
7566,735360,under5,0.0
7567,735360,over5,0.0
7568,251082,under5,0.0
7569,251082,over5,0.0
7570,150542,under5,0.0
7571,150542,over5,0.0
7572,645826,under5,0.0
7573,645826,over5,0.0
7574,610117,under5,0.0
7575,610117,over5,0.0
7576,517416,under5,0.0
7577,517416,over5,0.0
7578,870259,under5,0.0
7579,870259,over5,0.0
7580,629325,under5,0.0
7581,629325,over5,0.0
7582,773193,under5,0.0
7583,773193,over5,0.0
7584,622414,under5,0.0
7585,622414,over5,0.0
7586,396824,under5,0.0
7587,396824,over5,0.0
7588,713477,under5,0.0
7589,713477,over5,0.0
7590,317318,under5,0.0
7591,317318,over5,0.0
7592,431647,under5,0.0
7593,431647,over5,0.0
7594,322239,under5,0.0
7595,322239,over5,0.0
7596,232605,under5,0.0
7597,232605,over5,0.0
7598,670879,under5,0.0
7599,670879,over5,0.0
7600,662117,under5,0.0
7601,662117,over5,0.0
7602,855096,under5,0.0
7603,855096,over5,0.0
7604,71831,under5,0.0
7605,71831,over5,0.0
7606,835033,under5,0.0
7607,835033,over5,0.0
7608,744481,under5,0.0
7609,744481,over5,0.0
7610,724798,under5,0.0
7611,724798,over5,0.0
7612,556646,under5,0.0
7613,556646,over5,0.0
7614,355886,under5,0.0
7615,355886,over5,0.0
7616,829944,under5,0.0
7617,829944,over5,0.0
7618,882011,under5,0.0
7619,882011,over5,0.0
7620,52675,under5,0.0
7621,52675,over5,0.0
7622,680696,under5,0.0
7623,680696,over5,0.0
7624,769926,under5,0.0
7625,769926,over5,0.0
7626,641670,under5,0.0
7627,641670,over5,0.0
7628,880281,under5,0.0
7629,880281,over5,0.0
7630,842634,under5,0.0
7631,842634,over5,0.0
7632,831633,under5,0.0
7633,831633,over5,0.0
7634,263630,under5,0.0
7635,263630,over5,0.0
7636,343332,under5,0.0
7637,343332,over5,0.0
7638,132472,under5,0.0
7639,132472,over5,0.0
7640,601226,under5,0.0
7641,601226,over5,0.0
7642,785116,under5,0.0
7643,785116,over5,0.0
7644,306797,under5,0.0
7645,306797,over5,0.0
7646,462089,under5,0.0
7647,462089,over5,0.0
7648,873386,under5,0.0
7649,873386,over5,0.0
7650,245994,under5,35.0
7651,245994,over5,0.0
7652,495054,under5,0.0
7653,495054,over5,0.0
7654,746309,under5,0.0
7655,746309,over5,0.0
7656,808244,under5,0.0
7657,808244,over5,0.0
7658,679668,under5,0.0
7659,679668,over5,0.0
7660,880095,under5,0.0
7661,880095,over5,0.0
7662,455523,under5,0.0
7663,455523,over5,0.0
7664,392847,under5,0.0
7665,392847,over5,0.0
7666,396636,under5,0.0
7667,396636,over5,0.0
7668,816454,under5,0.0
7669,816454,over5,0.0
7670,597707,under5,0.0
7671,597707,over5,0.0
7672,198452,under5,0.0
7673,198452,over5,0.0
7674,779517,under5,0.0
7675,779517,over5,0.0
7676,762094,under5,0.0
7677,762094,over5,0.0
7678,500140,under5,0.0
7679,500140,over5,0.0
7680,580709,under5,0.0
7681,580709,over5,0.0
7682,811914,under5,0.0
7683,811914,over5,0.0
7684,831434,under5,0.0
7685,831434,over5,0.0
7686,641674,under5,0.0
7687,641674,over5,0.0
7688,798667,under5,0.0
7689,798667,over5,0.0
7690,650107,under5,0.0
7691,650107,over5,0.0
7692,737344,under5,0.0
7693,737344,over5,0.0
7694,495759,under5,0.0
7695,495759,over5,0.0
7696,322976,under5,40.0
7697,322976,over5,0.0
7698,795226,under5,0.0
7699,795226,over5,0.0
7700,871609,under5,0.0
7701,871609,over5,0.0
7702,665001,under5,0.0
7703,665001,over5,0.0
7704,842437,under5,0.0
7705,842437,over5,0.0
7706,738468,under5,0.0
7707,738468,over5,0.0
7708,627752,under5,0.0
7709,627752,over5,0.0
7710,837606,under5,0.0
7711,837606,over5,0.0
7712,540087,under5,0.0
7713,540087,over5,0.0
7714,51328,under5,0.0
7715,51328,over5,0.0
7716,807925,under5,0.0
7717,807925,over5,0.0
7718,556820,under5,0.0
7719,556820,over5,0.0
7720,867780,under5,0.0
7721,867780,over5,0.0
7722,574466,under5,0.0
7723,574466,over5,0.0
7724,881865,under5,0.0
7725,881865,over5,0.0
7726,345893,under5,0.0
7727,345893,over5,0.0
7728,844505,under5,0.0
7729,844505,over5,0.0
7730,801432,under5,0.0
7731,801432,over5,0.0
7732,821929,under5,0.0
7733,821929,over5,0.0
7734,614435,under5,0.0
7735,614435,over5,0.0
7736,250533,under5,0.0
7737,250533,over5,0.0
7738,879384,under5,0.0
7739,879384,over5,0.0
7740,848891,under5,0.0
7741,848891,over5,0.0
7742,57240,under5,0.0
7743,57240,over5,0.0
7744,537300,under5,0.0
7745,537300,over5,0.0
7746,52794,under5,0.0
7747,52794,over5,0.0
7748,866711,under5,0.0
7749,866711,over5,0.0
7750,869697,under5,0.0
7751,869697,over5,0.0
7752,539742,under5,0.0
7753,539742,over5,0.0
7754,821335,under5,0.0
7755,821335,over5,0.0
7756,534342,under5,0.0
7757,534342,over5,0.0
7758,774519,under5,0.0
7759,774519,over5,0.0
7760,767201,under5,0.0
7761,767201,over5,0.0
7762,580132,under5,7.0
7763,580132,over5,0.0
7764,774401,under5,0.0
7765,774401,over5,0.0
7766,838771,under5,0.0
7767,838771,over5,0.0
7768,899694,under5,0.0
7769,899694,over5,0.0
7770,892924,under5,0.0
7771,892924,over5,0.0
7772,907592,under5,0.0
7773,907592,over5,0.0
7774,887317,under5,0.0
7775,887317,over5,0.0
7776,920991,under5,0.0
7777,920991,over5,0.0
7778,899132,under5,0.0
7779,899132,over5,0.0
7780,910643,under5,0.0
7781,910643,over5,0.0
7782,914754,under5,0.0
7783,914754,over5,0.0
7784,903063,under5,0.0
7785,903063,over5,0.0
7786,892041,under5,0.0
7787,892041,over5,0.0
7788,884802,under5,0.0
7789,884802,over5,0.0
7790,916832,under5,0.0
7791,916832,over5,0.0
7792,888156,under5,0.0
7793,888156,over5,0.0
7794,884917,under5,0.0
7795,884917,over5,0.0
7796,896698,under5,0.0
7797,896698,over5,0.0
7798,892099,under5,0.0
7799,892099,over5,0.0
7800,886211,under5,0.0
7801,886211,over5,0.0
7802,900526,under5,0.0
7803,900526,over5,0.0
7804,896676,under5,0.0
7805,896676,over5,0.0
7806,891623,under5,0.0
7807,891623,over5,0.0
7808,916027,under5,0.0
7809,916027,over5,0.0
7810,905109,under5,0.0
7811,905109,over5,0.0
7812,894850,under5,0.0
7813,894850,over5,0.0
7814,901214,under5,0.0
7815,901214,over5,0.0
7816,895105,under5,0.0
7817,895105,over5,0.0
7818,898001,under5,0.0
7819,898001,over5,0.0
7820,906844,under5,0.0
7821,906844,over5,0.0
7822,886508,under5,3.0
7823,886508,over5,0.0
7824,914146,under5,3.0
7825,914146,over5,0.0
7826,907711,under5,1.0
7827,907711,over5,0.0
7828,905913,under5,0.0
7829,905913,over5,0.0
7830,884732,under5,3.0
7831,884732,over5,0.0
7832,883383,under5,3.0
7833,883383,over5,0.0
7834,890097,under5,3.0
7835,890097,over5,0.0
7836,901169,under5,0.0
7837,901169,over5,0.0
7838,899701,under5,0.0
7839,899701,over5,0.0
7840,918176,under5,0.0
7841,918176,over5,0.0
7842,896677,under5,0.0
7843,896677,over5,0.0
7844,883951,under5,0.0
7845,883951,over5,0.0
7846,895041,under5,0.0
7847,895041,over5,0.0
7848,902812,under5,0.0
7849,902812,over5,0.0
7850,904211,under5,0.0
7851,904211,over5,0.0
7852,898968,under5,0.0
7853,898968,over5,0.0
7854,884095,under5,0.0
7855,884095,over5,0.0
7856,912714,under5,0.0
7857,912714,over5,0.0
7858,900252,under5,0.0
7859,900252,over5,0.0
7860,885716,under5,0.0
7861,885716,over5,0.0
7862,886743,under5,0.0
7863,886743,over5,0.0
7864,916940,under5,0.0
7865,916940,over5,0.0
7866,912968,under5,0.0
7867,912968,over5,0.0
7868,892429,under5,0.0
7869,892429,over5,0.0
7870,889324,under5,0.0
7871,889324,over5,0.0
7872,913982,under5,6.0
7873,913982,over5,0.0
7874,920488,under5,0.0
7875,920488,over5,0.0
7876,901699,under5,0.0
7877,901699,over5,0.0
7878,902345,under5,0.0
7879,902345,over5,0.0
7880,894464,under5,0.0
7881,894464,over5,0.0
7882,904201,under5,0.0
7883,904201,over5,0.0
7884,887746,under5,0.0
7885,887746,over5,0.0
7886,915633,under5,0.0
7887,915633,over5,0.0
7888,913882,under5,0.0
7889,913882,over5,0.0
7890,904298,under5,0.0
7891,904298,over5,0.0
7892,904077,under5,0.0
7893,904077,over5,0.0
7894,919795,under5,0.0
7895,919795,over5,0.0
7896,892648,under5,0.0
7897,892648,over5,0.0
7898,899229,under5,0.0
7899,899229,over5,0.0
7900,920498,under5,0.0
7901,920498,over5,0.0
7902,892336,under5,0.0
7903,892336,over5,0.0
7904,893582,under5,0.0
7905,893582,over5,0.0
7906,894352,under5,0.0
7907,894352,over5,0.0
7908,234238,under5,0.0
7909,234238,over5,0.0
7910,720363,under5,41.0
7911,720363,over5,0.0
7912,593803,under5,0.0
7913,593803,over5,0.0
7914,819527,under5,0.0
7915,819527,over5,0.0
7916,569517,under5,0.0
7917,569517,over5,0.0
7918,763413,under5,0.0
7919,763413,over5,0.0
7920,828738,under5,0.0
7921,828738,over5,0.0
7922,292829,under5,0.0
7923,292829,over5,0.0
7924,845087,under5,0.0
7925,845087,over5,0.0
7926,598566,under5,0.0
7927,598566,over5,0.0
7928,882628,under5,0.0
7929,882628,over5,0.0
7930,794163,under5,0.0
7931,794163,over5,0.0
7932,429445,under5,0.0
7933,429445,over5,0.0
7934,144713,under5,0.0
7935,144713,over5,0.0
7936,703009,under5,0.0
7937,703009,over5,0.0
7938,808586,under5,28.0
7939,808586,over5,0.0
7940,394110,under5,0.0
7941,394110,over5,0.0
7942,741975,under5,0.0
7943,741975,over5,0.0
7944,698006,under5,0.0
7945,698006,over5,0.0
7946,400777,under5,0.0
7947,400777,over5,0.0
7948,268281,under5,0.0
7949,268281,over5,0.0
7950,783152,under5,0.0
7951,783152,over5,0.0
7952,806827,under5,0.0
7953,806827,over5,0.0
7954,698763,under5,0.0
7955,698763,over5,0.0
7956,776665,under5,0.0
7957,776665,over5,0.0
7958,604871,under5,0.0
7959,604871,over5,0.0
7960,847276,under5,0.0
7961,847276,over5,0.0
7962,817350,under5,0.0
7963,817350,over5,0.0
7964,758825,under5,0.0
7965,758825,over5,0.0
7966,299973,under5,0.0
7967,299973,over5,0.0
7968,821704,under5,0.0
7969,821704,over5,0.0
7970,585528,under5,0.0
7971,585528,over5,0.0
7972,660252,under5,0.0
7973,660252,over5,0.0
7974,686503,under5,0.0
7975,686503,over5,0.0
7976,624524,under5,0.0
7977,624524,over5,0.0
7978,820866,under5,0.0
7979,820866,over5,0.0
7980,801177,under5,0.0
7981,801177,over5,0.0
7982,403207,under5,0.0
7983,403207,over5,0.0
7984,798411,under5,0.0
7985,798411,over5,0.0
7986,792192,under5,0.0
7987,792192,over5,0.0
7988,527599,under5,0.0
7989,527599,over5,0.0
7990,604082,under5,0.0
7991,604082,over5,0.0
7992,746837,under5,31.0
7993,746837,over5,0.0
7994,533092,under5,0.0
7995,533092,over5,0.0
7996,297391,under5,0.0
7997,297391,over5,0.0
7998,207169,under5,0.0
7999,207169,over5,0.0
8000,257379,under5,0.0
8001,257379,over5,0.0
8002,709780,under5,48.0
8003,709780,over5,0.0
8004,696228,under5,0.0
8005,696228,over5,0.0
8006,401446,under5,0.0
8007,401446,over5,0.0
8008,505765,under5,0.0
8009,505765,over5,0.0
8010,821954,under5,0.0
8011,821954,over5,0.0
8012,834562,under5,0.0
8013,834562,over5,0.0
8014,372189,under5,28.0
8015,372189,over5,0.0
8016,882845,under5,0.0
8017,882845,over5,0.0
8018,777134,under5,0.0
8019,777134,over5,0.0
8020,308988,under5,0.0
8021,308988,over5,0.0
8022,201136,under5,0.0
8023,201136,over5,0.0
8024,569308,under5,0.0
8025,569308,over5,0.0
8026,848649,under5,0.0
8027,848649,over5,0.0
8028,875703,under5,0.0
8029,875703,over5,0.0
8030,385602,under5,0.0
8031,385602,over5,0.0
8032,464202,under5,0.0
8033,464202,over5,0.0
8034,598571,under5,0.0
8035,598571,over5,0.0
8036,726271,under5,0.0
8037,726271,over5,0.0
8038,294571,under5,0.0
8039,294571,over5,0.0
8040,377839,under5,0.0
8041,377839,over5,0.0
8042,897852,under5,0.0
8043,897852,over5,0.0
8044,905907,under5,0.0
8045,905907,over5,0.0
8046,906900,under5,0.0
8047,906900,over5,0.0
8048,886659,under5,0.0
8049,886659,over5,0.0
8050,896192,under5,0.0
8051,896192,over5,0.0
8052,893635,under5,0.0
8053,893635,over5,0.0
8054,905180,under5,0.0
8055,905180,over5,0.0
8056,910846,under5,0.0
8057,910846,over5,0.0
8058,890505,under5,0.0
8059,890505,over5,0.0
8060,906353,under5,0.0
8061,906353,over5,0.0
8062,897461,under5,0.0
8063,897461,over5,0.0
8064,886956,under5,0.0
8065,886956,over5,0.0
8066,920569,under5,0.0
8067,920569,over5,0.0
8068,891235,under5,13.0
8069,891235,over5,0.0
8070,911744,under5,0.0
8071,911744,over5,0.0
8072,897463,under5,0.0
8073,897463,over5,0.0
8074,911692,under5,0.0
8075,911692,over5,0.0
8076,886559,under5,0.0
8077,886559,over5,0.0
8078,913334,under5,0.0
8079,913334,over5,0.0
8080,883210,under5,0.0
8081,883210,over5,0.0
8082,890094,under5,0.0
8083,890094,over5,0.0
8084,915680,under5,0.0
8085,915680,over5,0.0
8086,884978,under5,0.0
8087,884978,over5,0.0
8088,912008,under5,0.0
8089,912008,over5,0.0
8090,909020,under5,0.0
8091,909020,over5,0.0
